row_num,polarity,text
1969,0,rssfeedsjmasonorg fri oct returnpath localhost jalapeno jmasonorg postfix esmtp id cfefor jmlocalhost fri oct istreceived jalapeno localhost imap fetchmailfor jmlocalhost singledrop fri oct istreceived dogmaslashnullorg localhost dogmaslashnullorg esmtp id ggk jmjmasonorg fri oct messageid ggkdogmaslashnullorgto yyyyexamplecomfrom guardian rssfeedsexamplecomsubject troubled royal ballet eyes us directordate fri oct contenttype textplain encodingutfxspamstatus hits url tarts kevin mckenzie last night emerged frontrunner take scandalhit royal ballet 
1971,0,forkadminxentcom mon sep returnpath localhost jalapeno jmasonorg postfix esmtp id ffor jmlocalhost mon sep istreceived jalapeno localhost imap fetchmailfor jmlocalhost singledrop mon sep istreceived xentcom dogmaslashnullorg esmtp id guhfek jmjmasonorg mon sep received lairxentcom localhost xentcom postfix esmtp id bede mon sep pdtdeliveredto forkexamplecomreceived hotmailcom davlawhotmailcom xentcom postfix esmtp id cfe forkxentcom mon sep pdtreceived mail pickup service hotmailcom microsoft smtpsvc mon sep xoriginatingip mr fork forklisthotmailcomto forkxentcomreferences pinelnxmlugmissouriedu dbafcendeavorscom magnesiumnetsubject re re moment silence first amendment fwdmimeversion contenttype textplain bitxpriority xmsmailpriority normalxmailer microsoft outlook express xmimeole produced microsoft mimeole vmessageid sep utc filetimecaccasender forkadminxentcomerrorsto precedence bulklisthelp friends rohit khare mon sep xspamstatus hits original message bitbitchmagnesiumnet people screaming shouting political figures cannot heard waywhat illiterate mute whats problem somebody stopsthem posting web pages printing newsletters talking thephone organizing conference would wrongi dont think free speech license speak directly thephysical presence particular individual choosing especiallywhen individual busy something else isnt interested 
1975,0,forkadminxentcom tue sep returnpath localhost jalapeno jmasonorg postfix esmtp id ffor jmlocalhost tue sep istreceived jalapeno localhost imap fetchmailfor jmlocalhost singledrop tue sep istreceived xentcom dogmaslashnullorg esmtp id gosc jmjmasonorg tue sep received lairxentcom localhost xentcom postfix esmtp id cefb mon sep pdtdeliveredto forkexamplecomreceived grangermailmindspringnet grangermailmindspringnet xentcom postfix esmtp id da forkxentcom mon sep pdtreceived useracbizmindspringcom grangermailmindspringnet esmtp exim id tgklfb mon sep mimeversion xsender pabbdcffinreplyto ceaacjmhallreferences ceaacjmhallto johnhallevergonet fork forkexamplecomfrom r hettinga rahshipwrightcomsubject re pluck luckcc digital bearer settlement list dbsphilodoxcomcontenttype textplain charsetusasciisender forkadminxentcomerrorsto precedence bulklisthelp friends rohit khare mon sep xspamstatus hits pm john hall wrote rawls claims merit doesnt existnozick claims rawls doesnt existgod says nozick deadcheersrahquine course read herald globe nozick wentpolitical diversity hahvahd r hettinga mailto rahibuccomthe internet bearer underwriting corporation httpwwwibuccom farquhar street boston ma usa however may deserve respect usefulness antiquitypredicting end world found agreeable toexperience edward gibbon decline fall roman empire 
1986,0,rpmlistadminfreshrpmsnet mon sep returnpath localhost jalapeno jmasonorg postfix esmtp id bdefcfor jmlocalhost mon sep istreceived jalapeno localhost imap fetchmailfor jmlocalhost singledrop mon sep istreceived authnlegwnnet authnlegwnnet dogmaslashnullorg esmtp id gyy jmrpmjmasonorg fri feb gmtreceived authnlegwnnet localhost authnlegwnnet egwn esmtp id g fri feb received pdmosoprodshawca hcgshawcablenet authnlegwnnet egwn esmtp id gx rpmlistfreshrpmsnet fri feb received pdmrsoprodshawca pdmrsoserprodshawca ldaemon iplanet messaging server patch built dec esmtp id gquzjviqldaemon rpmlistfreshrpmsnet fri feb mstreceived pnmlsoprodshawca pnmlsoqfeprodshawca ldaemon iplanet messaging server patch built dec esmtp id gquccjvipldaemon rpmlistfreshrpmsnet fri feb mstreceived shawca hedshawcablenet ldaemon iplanet messaging server built may esmtp id gqupjvybldaemon rpmlistfreshrpmsnet fri feb mstfrom rob bains re please help newbie compile mplayer cashawcamimeversion contenttype textplain charsetusascii bitxacceptlanguage enususeragent mozilla x u linux enus rv geckoreferences cabeshawca precedence bulkreplyto freshrpms rpm discussion list fri feb date fri feb xspamstatus hits lance wrotemake sure rebuild root youre directory youdownloaded file also might complain dependencies butyou get freshrpmsnet except gcc findon red hat cd red hat ftp rpmfindnetafter rebuild source rpm install binary rpm inusrsrcredhatrpmsi dependencies met install mplayerwith rpm ivh mplayerfrrpm good goone last thing need win codecs found googlecreate directory usrlibwin place codecs theregood lucklance dld gcc libgcc still get error message try rpm rebuild recompile root dld root alsothanks help idea whats going tried rpm rebuild mplayerfrsrcrpm get mplayerfrsrcrpm file directoryrpmlist mailing list mailing list 
1988,0,forkadminxentcom wed sep returnpath localhost jalapeno jmasonorg postfix esmtp id cffor jmlocalhost wed sep istreceived jalapeno localhost imap fetchmailfor jmlocalhost singledrop wed sep istreceived xentcom dogmaslashnullorg esmtp id gbhtc jmjmasonorg wed sep received lairxentcom localhost xentcom postfix esmtp id aaac wed sep pdtdeliveredto forkexamplecomreceived frodohserusnet outblazecom xentcom postfix esmtp id caa forkxentcom wed sep pdtreceived pppbngvsnlnetin helorincewindpoboxcom frodohserusnet asmtp exim id pfgc wed sep xpgpdsskey xfabdxpgprsakey xcaamessageid effrodohserusnetxnilto adam rifkin adamknownowcom forkxentcomfrom udhay shankar n udhaypoboxcomsubject storage bitsinreplyto contenttype textplain charsetiso formatflowedsender forkadminxentcomerrorsto precedence bulklisthelp friends rohit khare wed sep contenttransferencoding bitxmimeautoconverted quotedprintable bit dogmaslashnullorg id gbhtcxspamstatus hits pm adam rifkin wrotei repeat ibm gb ultra dma hard drive frys home fast friendly courteous service ri kid thats half cent megabyte storagenot el cheapo storage top line storageless two years later gb driving capacitycentric enterprise apps supersized ata drivesmaxtor continues leadership market pioneered new category highdensity ata drivesmilpitas calif september maxtor corporation nyse mxo worldwide leader hard disk drives data storage solutions today announced maxtor maxlinetm newest generation ata drives designed specifically rapidly emerging enterprise storage applications including nearline media storage network storage maxline family features two critical differentiators huge capacities gb corporate archiving media recording unique manufacturing quality operations mean time failure mttf rates exceeding one million hoursthe maxline family designed bring hard disk drives nearline archive applications adding layer maxline drives archive architectures companies instantly recover timecritical data including executive email transaction data accounting data may need recovered demandthese new drives designed solve another enterprise problem storage video media audio conference call files even compressed files take tremendous amounts highcost server space priced starting around msrp maxtors maxline family offers high capacity drives enterprise applications price points traditional ata scsi drivesfor system oems white box builders maxline offers highdensity easytointegrate storage use entrylevel midsize server environmentsthe demand instant recall archived data expanding companies meeting obligations quickly access executive emails financial documents transaction records said mike dooley senior director marketing desktop products group maxtor users may need access information applications daily basis need access must instant recent advances ata technology manufacturing processes allow us build upon legacy experience provide customers family premium ata hard drives integrated variety systems enterprise applicationsthe maxline family includes rpm maxline ii designed capacities gb rpm maxline plus ii designed capacities gb capacities maxline offers higher storage density many tape optical solutions drives also tested projected meet enterprise reliability requirements already exceeded prior drives employing robust maxtor designs exceed mttf one million hours drives also carry threeyear warrantythe maxline ii maxline plus ii feature maxtor fast drivetm ultraata interface data transfer speeds mb per second maxline ii maxline plus ii available nextgeneration serial ata interface higher performance mb per second maximum data transfer rate serial ata improves hard drive performance keep pace rapidly increasing performance requirements data intensive environments enterprise applicationswith pointtopoint connection architecture rich command set managing hard drive activity data flow along interface serial ata advances performance efficiency drive system interface interfaces reduced pin count allows simpler cabling turn allows better airflow within system benefits user increased design flexibility hot plug capabilitymaxtors maxline family drives provide solution storing data previously expensive keep disk said dave reinsel analyst idc ata drives offer great value low cost per gb integrated storage systems file servers offer compelling costeffective alternative tape libraries optical drives traditional solutions used nearline qualification units parallel ata versions maxtor maxline ii maxline plus ii available volume units available fourth quarter qualification units maxline ii maxline plus ii serial ata available later month volume shipments scheduled begin first quarter maxtormaxtor corporation wwwmaxtorcom one worlds leading suppliers information storage solutions company expansive line storage products desktop computers storage systems highperformance servers consumer electronics maxtor reputation proven market leader built consistently providing highquality products service support customers maxtor products found wwwmaxtorcom calling tollfree maxtor maxtor traded nyse mxo symbolnote maxtor maxline maxtor logo registered trademarks maxtor corporation fast drive trademark maxtor corporation trademarks properties respective ownersgb means billion bytes total accessible capacity varies depending operating environmentthis announcement relating maxtor may contain forwardlooking statements concerning future technology products incorporating technology maxtors execution statements based current expectations subject risks uncertainties could materially affect companys results including limited market demand hard disk drives companys ability execute future production ramps utilize manufacturing assets efficiently pricing competition significant uncertainty market acceptance new products risk factors contained documents company files sec including form k fiscal recent qscopyright maxtor corporation privacy policy udhay shankar n udhay poboxcom wwwdigeratuscom 
1991,0,forkadminxentcom mon sep returnpath localhost jalapeno jmasonorg postfix esmtp id defcfor jmlocalhost mon sep istreceived jalapeno localhost imap fetchmailfor jmlocalhost singledrop mon sep istreceived xentcom dogmaslashnullorg esmtp id ghfec jmjmasonorg mon sep received lairxentcom localhost xentcom postfix esmtp id ddf mon sep pdtdeliveredto forkexamplecomreceived maynardmailmindspringnet maynardmailmindspringnet xentcom postfix esmtp id cba forkxentcom mon sep pdtreceived useracbizmindspringcom maynardmailmindspringnet esmtp exim id oswle mon sep mimeversion xsender pafbadddinreplyto eceecabaagoldenreferences pinelnxhydrogenleitlorg magnesiumnet eceecabaagoldento gordon mohr gojomousanet forkexamplecomfrom r hettinga rahshipwrightcomsubject re re selling wedded bliss re ouchcontenttype textplain charsetusasciisender forkadminxentcomerrorsto precedence bulklisthelp friends rohit khare mon sep xspamstatus hits gordon mohr wrotecalculations elided course says little almost nothing overall population behavior gay straight relative prevalence k individuals either group strongly suggest gay males k partners exist measurable numbers people stop treating eugens anecdotal estimation sheer fantasy bitbitchs citation suggests otherwisethat math stuffs um bitch initcheersrahwho could care less boinks much though watching therighteous angertm around morning amusing r hettinga mailto rahibuccomthe internet bearer underwriting corporation httpwwwibuccom farquhar street boston ma usa however may deserve respect usefulness antiquitypredicting end world found agreeable toexperience edward gibbon decline fall roman empire 
1995,0,rssfeedsjmasonorg thu sep returnpath localhost jalapeno jmasonorg postfix esmtp id eeffor jmlocalhost thu sep istreceived jalapeno localhost imap fetchmailfor jmlocalhost singledrop thu sep istreceived dogmaslashnullorg localhost dogmaslashnullorg esmtp id gqfssg jmjmasonorg thu sep messageid gqfssgdogmaslashnullorgto yyyyexamplecomfrom fark rssfeedsexamplecomsubject friends dont let friends swim drunk paging dr darwindate thu sep contenttype textplain encodingutfxspamstatus hits url tny daily news 
1998,0,forkadminxentcom mon sep returnpath localhost jalapeno jmasonorg postfix esmtp id ecfbfor jmlocalhost mon sep istreceived jalapeno localhost imap fetchmailfor jmlocalhost singledrop mon sep istreceived xentcom dogmaslashnullorg esmtp id gec jmjmasonorg mon sep received lairxentcom localhost xentcom postfix esmtp id b sun sep pdtdeliveredto forkexamplecomreceived smtpsuperbnet smtpsuperbnet xentcom postfix smtp id fbb forkxentcom sun sep pdtreceived qmail invoked network sep received unknown helo mayadyndnsorg smtpsuperbnet smtp sep received mayadyndnsorg postfix userid id fccc sun sep edtto kragenpoboxcom kragen sitakercc forkexamplecomsubject re earthviewer re whoareferences gary lawrence murphy garymcanadacomxhomepage tci business innovation open source computingmessageid gary lawrence murphy garymcanadacomxurl contenttype textplain charsetusasciisender forkadminxentcomerrorsto precedence bulklisthelp friends rohit khare sep xspamstatus hits k kragen sitaker kragenpoboxcom writes k planning battle tactics reason intelligence k press reports spy satellites meter resolution k many yearsthe military already spy satellites basicallyhubble pointed way doubt big enoughcustomer service justify nextgeneration wirelessnetwork rollout rest us k finding individual vehicle city might occasionally k possible m images might occasionally also worth k moneymy car meters across maybe meters long sothat means roughly six pixels total surface area might find awheeler way often people misplace wheelersuch important get old images terrainsince cant send aircraft update images realtime everytime different releasing map dvds whywirelessi thought common problem lost prize cattle againwill really businesscase creating hires map ofwyoming fly instead hiring ahelicopter hours k small areas legitimate access probably k cheaper go digital camera gps take k snapshots ground level aerial photos might k cheaper large areas areas youre allowed k perhaps physically able go cases dont k time send ground guy around whole areai see lowerres useful geologists considering theirpoints interest change times every million yearstheres much need wireless based uptotheminute datai expect geologists travel laptop perfectly capable dvdplayback also expect interesting geology regionswhere wireless aint going go dont mean nitpick im curious theneed product justifies extreme cost b wedjustify ubiquitous nextgeneration wireless network thisproduct postulates still cant find killer app g gary lawrence murphy garymteledyncom teledynamics communications inc business advantage community software useless give answerspablo picasso 
2004,0,fri oct returnpath localhost jalapeno jmasonorg postfix esmtp id eaffor jmlocalhost fri oct istreceived jalapeno localhost imap fetchmailfor jmlocalhost singledrop fri oct istreceived uswsflistsourceforgenet uswsffwsourceforgenet dogmaslashnullorg esmtp id gpck jmjmasonorg fri oct received uswsflistbsourceforgenet uswsflistsourceforgenet esmtp exim vamm debian id xkmjbb thu oct received smtpmindspringcom uswsflistsourceforgenet esmtp exim vamm debian id xkmll thu oct received userinjgidslmindspringcom smtpmindspringcom esmtp exim id xkmj fri oct received belphegorehughesfamilyorg postfix userid id dddadb thu oct pdtfrom assignedtomessageid sadev bug img tag based rulessender sfnetprecedence bulklisthelp spamassassin developers thu oct pdtdate thu oct pdtxspamstatus hits additional comments mgmstarlingtechcom looks great one note imageonly spam actually text words top disclaimer end keep mind typical image spam slips sa seems bit text one huge image bit receiving mail assignee bug watching assigneethis sfnet email sponsored bythinkgeekwelcome geek mailing 
2008,0,pudgeperlorg tue sep returnpath pudgeperlorgdeliveredto localhost unknown jmasonorg postfix esmtp id dfefor jmlocalhost tue sep istreceived jalapeno localhost imap fetchmailfor jmlocalhost singledrop tue sep istreceived cpuosdncom slashdotorg may forged dogmaslashnullorg esmtp id glz jmuseperljmasonorg tue sep received heloperlorg cpuosdncom smtp exim debian id mxiyq jmuseperljmasonorg mon sep date tue sep pudgeperlorgsubject use perl stories listxbulkmail messageid hits use perl daily newsletterin issue week perlporters august st september perl review v week perlporters august st september posted rafael monday september summaries week back regularly scheduled pp report straightfrom keyboards mouth many thanks elizabeth mattjisen providedthe two previous reports away pp whatevermight evocate less computerthis story continues story perl review v posted ziggy monday september news briandfoy writes latest issue perl review extreme mowing andy lester perl assembly language phil crow perl programmers know java beth linker filehandle ties robby walker iterator design pattern brian d foy enjoydiscuss story httpwwwtheperlreviewcom pudge rights reservedyou received message subscribed iton use perl stop receiving othermessages use perl add messagesor change preferences please go user log change preferences 
2009,0,rpmlistadminfreshrpmsnet fri oct returnpath localhost jalapeno jmasonorg postfix esmtp id bffor jmlocalhost fri oct istreceived jalapeno localhost imap fetchmailfor jmlocalhost singledrop fri oct istreceived egwnnet nsegwnnet dogmaslashnullorg esmtp id gjjk jmrpmjmasonorg fri oct received authnlegwnnet localhost egwnnet egwn esmtp id gif fri oct received babyruthhotpopcom babyruthhotpopcom egwnnet egwn esmtp id ghhf rpmlistfreshrpmsnet fri oct received punkasscom kubrickhotpopcom babyruthhotpopcom postfix smtp id c rpmlistfreshrpmsnet fri oct utcreceived punkasscom unknown smtphotpopcom postfix esmtp id acb rpmlistfreshrpmsnet fri oct utcmessageid dddapunkasscomfrom roi dayan dejavopunkasscomuseragent mozilla x u linux enus rv geckoxacceptlanguage enus en hemimeversion re mplayerreferences siywwwdudexnet dbecapunkasscom textplain charsetusascii bitxhotpop sent hotpopcom free email get free pop email wwwhotpopcom xmailscanner found clean found cleansender precedence bulkreplyto freshrpms rpm discussion list fri oct date fri oct xspamstatus hits matthias saou wroteonce upon time roi wrote since upgraded redhat mplayer vo sdl isnt working meit gives black screen hear soundcan anyone help ill test soon btwalso source rpm specified without libdvbut didnt work worked lirc arts fixed probably libdvdevel installed mplayerautomatically detected new spec file explicitely passesdisablelibdv package rebuilt without libdv didnt libdv installed install mplayergrab fr spec rpmlist mailing list 
2010,0,returnpath fri sep guidopythonorg guido van rossumdate fri sep subject spambayes deploymentmessageid independently testing tuning algorithm id like tothink deploymenteventually individuals postmasters able download aspambayes software distribution answer configuration questionsabout mail setup training false positives install itas filtera modest initial goal might production tool caneasily used individuals since likely findindividuals willing risk postmastersthere many ways ideas program acts pop client pop server configure telling real pop servers point mail reader pop server localhost receives connection connects remote pop servers reads mail gives nonspam train youd need send false negatives somehow assume anything ham dont say spam within hours server custom protocol send copy message answers spam ham little program invoked eg procmail talks server server exists doesnt load pickle scoring database message dont know big pickle would maybe loading time fine maybe marshalling idea heretakers esrs bogofilter packaged spamassassin perlbayes filter advertised slashdotguido van rossum home page httpwwwpythonorgguido 
2015,0,sun sep returnpath localhost jalapeno jmasonorg postfix esmtp id bffor jmlocalhost sun sep istreceived jalapeno localhost imap fetchmailfor jmlocalhost singledrop sun sep istreceived uswsflistsourceforgenet uswsffwsourceforgenet dogmaslashnullorg esmtp id glnguc jmjmasonorg sun sep received uswsflistbsourceforgenet uswsflistsourceforgenet esmtp exim vamm debian id stszzy sat sep received blountmailmindspringnet uswsflistsourceforgenet esmtp exim vamm debian id stsmnh sat sep received uservcaurdslmindspringcom blountmailmindspringnet esmtp exim id stsjxm sat sep received belphegorehughesfamilyorg postfix userid id edc sat sep pdtfrom assignedtomessageid sadev bug negate directive additionsender sfnetprecedence bulklisthelp spamassassin developers sat sep pdtdate sat sep pdtxspamstatus hits additional comments easmithbeatricerutgersedu like idea reading part dissertation research gas case precisely evolutionary programming sincethe parameters nonbinary major operator mutation notcrossover need keep mind interactions arebetween different variables bettertweaked gaea need beespecially avoid local optima may problem thesuspiciouslyhigh antiratware useragent scores past resultswhats needed one determine mutational parameters adaptedscores variation peroriginal score basis ideally allow correlated mutations words mechanism place trying changes bunch scores moving amount albeit possibly different directions one means found evolutionary strategies schwefel b adapt probability mutation taking place depending well previous mutation tries done fifth new individuals well better parental generation mutate parameters less fifth well better parental generation mutate less parameters allen receiving mail assignee bug watching assigneethis sfnet email sponsored bythinkgeekwelcome geek mailing 
2017,0,rssfeedsjmasonorg thu oct returnpath localhost jalapeno jmasonorg postfix esmtp id fafor jmlocalhost thu oct istreceived jalapeno localhost imap fetchmailfor jmlocalhost singledrop thu oct istreceived dogmaslashnullorg localhost dogmaslashnullorg esmtp id gfk jmjmasonorg thu oct messageid gfkdogmaslashnullorgto yyyyexamplecomfrom zawodny rssfeedsexamplecomsubject job offers resumedate thu oct contenttype textplain encodingutfxspamstatus hits url tthe business news day long telling us slow economic period yet ive received multiple job solicitations recently random headhunters anything people know know relatively well want 
2018,0,rssfeedsjmasonorg mon oct returnpath localhost jalapeno jmasonorg postfix esmtp id affor jmlocalhost mon oct istreceived jalapeno localhost imap fetchmailfor jmlocalhost singledrop mon oct istreceived dogmaslashnullorg localhost dogmaslashnullorg esmtp id gxk jmjmasonorg mon oct messageid gxkdogmaslashnullorgto yyyyexamplecomfrom guardian rssfeedsexamplecomsubject bank ireland admits abbey overturesdate mon oct contenttype textplain encodingutfxspamstatus hits url tbusiness abbey national received takeover approach bank ireland could flush bidders 
2019,0,forkadminxentcom fri aug returnpath localhost localhost phoboslabsnetnoteinccom postfix esmtp id cbfor jmlocalhost fri aug edtreceived phobos localhost imap fetchmailfor jmlocalhost singledrop fri aug istreceived xentcom dogmaslashnullorg esmtp id gmlnvz jmjmasonorg thu aug received lairxentcom localhost xentcom postfix esmtp id dab thu aug pdtdeliveredto forkexamplecomreceived sunserverpermafrostnet unhfxeastlinkca xentcom postfix esmtp id forkxentcom thu aug pdtreceived helopermafrostnet sunserverpermafrostnet esmtp exim debian id hzmfl thu aug messageid ddcpermafrostnetfrom owen byrne mozilla windows u win enus rv geckoxacceptlanguage enus enmimeversion bill stoddard billwstoddardcomcc forkxentcom forkexamplecomsubject re case spamreferences multipartrelated boundarysender forkadminxentcomerrorsto precedence bulklisthelp friends rohit khare thu aug xpyzor reported timesxspamstatus hits contenttype textplain charsetusascii bitbill stoddard wroteno one likes commercial spam one like unsolicited political spam end storybill except perhaps people spam cell phoneby lisa m bowman zdnet newsaugust pm pturl httpzdnetcomcomhtml httpzdnetcomcomhtmla decision treats text messaging mobile phones essentially bumper stickers federal election commission declared senders textbased political ads dont disclose funded themin advisory opinion issued thursday fec also suggested messages include either phone number web site link people could easily learn paid message however additional information wont requiredthe opinion could encourage adoption textbased political ads campaign experts look new technological ways sway voters time opponents plan fear could lead anonymous political spamtarget wireless small new jerseybased wireless media company asked fec opinion matter saying requiring financial disclosures short messaging service sms mailings would use much charactermaximumpolitical messages bumper stickers buttons also exempt financial disclosure requirement target wireless petition supported national republican senatorial committee cellular telecommunications internet association advertising trade groupsfec spokesman bob biersack said opinion keeping commissions policy meddle new technology potential reach voterswe tried hard get wayparticularly everyone understands technology going work saidopponents plan worried exemption might encourage spam allow senders blast people mass amounts negative political messages remaining anonymousbiersack said fec revisit issue problems surfacetarget wireless president craig krueger characterized opinion good americait allow people receive communication running office said free speech 
2022,0,exmhworkersadminredhatcom thu aug returnpath localhost localhost phoboslabsnetnoteinccom postfix esmtp id ffor jmlocalhost thu aug edtreceived phobos localhost imap fetchmailfor jmlocalhost singledrop thu aug istreceived listmanexamplecom listmanexamplecom dogmaslashnullorg esmtp id gmhuez jmexmhjmasonorg thu aug received listmanexamplecom localhostlocaldomain listmanredhatcom postfix esmtp id afdda thu aug edtdeliveredto intmxcorpexamplecom intmxcorpexamplecom listmanredhatcom postfix esmtp id thu aug edtreceived maillocalhost intmxcorpexamplecom id gmhni thu aug received mxexamplecom mxexamplecom intmxcorpredhatcom smtp id gmhniy exmhworkersredhatcom thu aug received austinjumpvirciocom mxredhatcom smtp id gmhel exmhworkersredhatcom thu aug received qmail invoked uid aug received cwgexmhdeepeddycom localhostlocaldomain qmailscanner uvscan vv clean processed secs received deepeddyvirciocom envelopesender cwgexmhdeepeddycom austinjumpvirciocom qmailldap smtp exmhworkersredhatcom aug received qmail invoked network aug received localhost helo deepeddyvirciocom envelopesender cwgexmhdeepeddycom localhost qmailldap smtp exmhworkersredhatcom aug xmailer exmh version nmhto anders eriksson aerikssonfastmailfmcc re cvs reportinreplyto fbfmiloudyndnsorgxurl contenttype multipartsigned boundaryexmhp micalgpgpsha bitmessageid tmdadeepeddyvirciocomfrom chris garrigues tmdareplyto chris garrigues precedence bulklisthelp discussion list exmh developers thu aug xpyzor reported timesxspamstatus hits exmhpcontenttype textplain charsetusascii anders eriksson aerikssonfastmailfm date thu aug cvs uped nowadays catchup unseen extremely slow o n large msgs unseen sequences anybody else proble m ill take blame reason suspect needlessly reading sequence file multiple times sequences need make code m uch smarter handling file first fish o fry rather large patch thats way panic im cleaning things getting optimized okay fix checked im afraid didnt help still seems slower month ago maybe slightly faster yeasterday im still seeing unseen countdown logokaycatchup unseen something dont use often certainly reproduce ill dig probably simplechris chris garrigues httpwwwvirciocom congress suite austin tx world war iii wrongdoers vs evildoersexmhpcontenttype pgp signatureversion gnupg v gnulinuxcomment exmh version pgp signatureexmhpexmhworkers mailing 
2024,0,rssfeedsjmasonorg mon sep returnpath localhost jalapeno jmasonorg postfix esmtp id effor jmlocalhost mon sep istreceived jalapeno localhost imap fetchmailfor jmlocalhost singledrop mon sep istreceived dogmaslashnullorg localhost dogmaslashnullorg esmtp id gtpg jmjmasonorg sun sep messageid gtpgdogmaslashnullorgto yyyyexamplecomfrom ask rssfeedsexamplecomsubject carcooningdate sun sep contenttype textplain encodingutflines xspamstatus hits url tif youve los angeles long enough read sentence chances youve spent time stuck traffic would care consider annoying fact southern california life going become annoying factor time point car trek tonights edition year kcet channel also looks phenomena carcooning 
2025,0,exmhusersadminredhatcom tue sep returnpath localhost jalapeno jmasonorg postfix esmtp id dfffor jmlocalhost tue sep istreceived jalapeno localhost imap fetchmailfor jmlocalhost singledrop tue sep istreceived listmanexamplecom listmanexamplecom dogmaslashnullorg esmtp id gaetfc jmexmhjmasonorg tue sep received listmanexamplecom localhostlocaldomain listmanredhatcom postfix esmtp id bbdebde tue sep edtdeliveredto intmxcorpexamplecom intmxcorpexamplecom listmanredhatcom postfix esmtp id bceaf exmhuserslistmanredhatcom tue sep edtreceived maillocalhost intmxcorpexamplecom id gaetuc exmhuserslistmanredhatcom tue sep received mxexamplecom mxexamplecom intmxcorpredhatcom smtp id gaetum exmhusersredhatcom tue sep received whatexitorg postfixwhatexitorg mxredhatcom smtp id gaedv exmhusersredhatcom tue sep received joiseywhatexitorg localhost whatexitorg postfix esmtp id cdfa exmhusersredhatcom tue sep edtto re sortingfrom tom reingold nogliderpoboxcomxmailer exmh version xuri message j c lawrence clawkanganu tue sep pdt bbbwhatexitorg kanganumessageid cdfawhatexitorgxloop exmhusersexamplecomsender precedence bulkreplyto discussion list exmh users tue sep xspamstatus hits tue sep pdtj c lawrence clawkanganu wrote mon sep tom reingold nogliderpoboxcom wrote work use outlook ick hate ahh work fire people use outlook literally true get escorted door badge confiscated told return next day collect office contentswhy threat outlook pose organization things right like making indices folder date also sender message size subject sort column instantly looked using custom sequences filemore detail please use sequences im familiar theiruse make indices keep themup date mime handling pretty bad compared modern mailers thing actually miss regard support smimeyoure probably running exmh local machine im running ona remote machine scenario mime handling weakexmhusers mailing 
2030,0,ilugadminlinuxie mon oct returnpath localhost jalapeno examplecom postfix esmtp id dafefor zzzzlocalhost mon oct istreceived jalapeno localhost imap fetchmailfor zzzzlocalhost singledrop mon oct istreceived lughtuathaorg postfixlughtuathaorg dogmaslashnullorg esmtp id gaptk zzzzilugexamplecom mon oct received lughtuathaorg localhost lughtuathaorg postfix esmtp id acde mon oct istdeliveredto balderidiotfarmorg unknown lughtuathaorg postfix esmtp id ad iluglinuxie mon oct istreceived balderidiotfarmorg postfix userid id mon oct istto declan de lacy murphy decdelmurioliecc iluglinuxiesubject re ilug adsl router modem combomessageid tortorbminenudeclan de lacy murphy decdelmuriolie iluglinuxiereferences contenttype textplain inlineinreplyto muttifrom tortorbminenu torsender ilugadminlinuxieerrorsto precedence bulklisthelp irish linux users group mon oct date mon oct sun oct pm declan de lacy murphy wrote planning get istream solo share across small network wireless dont want pay eircom router noisy pc running constantly isnt really option home inevitably someone unplug looking number products although read thread eircom needing pppoe last august still sure one interested job hawking technology ar job actually cheaper modem eircom selling would really appreciate someone could look spec hawking web page give opinion thanks advance declan got dslw e best one around say joband bit features pain get working ie pptp inpppoe mode cant figure documentation best butthe guys httpwwwdslwarehousecouk help ouit theyalso message boardthe command line interface quite powerful absolutely notuserfriendlyall cheap desent performer happy enough withgot one including microfilter needed euro includingshipping better deal eircomtor irish linux users group unsubscription informationlist maintainer listmasterlinuxie 
2031,0,rssfeedsjmasonorg wed oct returnpath localhost jalapeno jmasonorg postfix esmtp id ffbfor jmlocalhost wed oct istreceived jalapeno localhost imap fetchmailfor jmlocalhost singledrop wed oct istreceived dogmaslashnullorg localhost dogmaslashnullorg esmtp id gak jmjmasonorg wed oct messageid gakdogmaslashnullorgto yyyyexamplecomfrom boingboing rssfeedsexamplecomsubject mc escher legodate wed oct contenttype textplain encodingutfxspamstatus hits url httpboingboingnetdate suppliedimg lego enthusiasts implemented three eschers optical illusion paintings including ascending descending pictured using lego link discuss via mefi httpwwwmetafiltercom 
2032,0,rssfeedsjmasonorg mon oct returnpath localhost jalapeno jmasonorg postfix esmtp id aaffor jmlocalhost mon oct istreceived jalapeno localhost imap fetchmailfor jmlocalhost singledrop mon oct istreceived dogmaslashnullorg localhost dogmaslashnullorg esmtp id gek jmjmasonorg mon oct messageid gekdogmaslashnullorgto yyyyexamplecomfrom gamasutra rssfeedsexamplecomsubject conversations gdc europe bill fulton zeno colaco harvey smithdate mon oct contenttype textplain encodingutfxspamstatus hits url tin second series gdc europe talk microsofts bill fulton usability testing games scees zeno colaco pitching publishers harvey smith ion storm emergent game design 
